Episode,Season,Title,Location,Speaker,Context,Token
401,1,Emissary,Fishing pond,Captain,,be
401,1,Emissary,Fishing pond,Captain,,docking
401,1,Emissary,Fishing pond,Captain,,in
401,1,Emissary,Fishing pond,Captain,,seven
401,1,Emissary,Fishing pond,Captain,,minutes
401,1,Emissary,Fishing pond,Captain,,.
401,1,Emissary,Fishing pond,Sisko,,acknowledged
401,1,Emissary,Fishing pond,Sisko,,.
401,1,Emissary,Fishing pond,Sisko,,come
401,1,Emissary,Fishing pond,Sisko,,on
401,1,Emissary,Fishing pond,Sisko,,.
401,1,Emissary,Fishing pond,Sisko,,what
401,1,Emissary,Fishing pond,Sisko,,do
401,1,Emissary,Fishing pond,Sisko,,you
401,1,Emissary,Fishing pond,Sisko,,say
401,1,Emissary,Fishing pond,Sisko,,?
401,1,Emissary,Fishing pond,Sisko,,we
401,1,Emissary,Fishing pond,Sisko,,'ll
401,1,Emissary,Fishing pond,Sisko,,take
401,1,Emissary,Fishing pond,Sisko,,the
401,1,Emissary,Fishing pond,Sisko,,pond
401,1,Emissary,Fishing pond,Sisko,,with
401,1,Emissary,Fishing pond,Sisko,,us
401,1,Emissary,Fishing pond,Sisko,,.
401,1,Emissary,Fishing pond,Sisko,,computer
401,1,Emissary,Fishing pond,Sisko,,","
401,1,Emissary,Fishing pond,Sisko,,end
401,1,Emissary,Fishing pond,Sisko,,programme
401,1,Emissary,Fishing pond,Sisko,,.
401,1,Emissary,Corridor,Jake,,is
401,1,Emissary,Corridor,Jake,,that
401,1,Emissary,Corridor,Jake,,it
401,1,Emissary,Corridor,Jake,,?
401,1,Emissary,Corridor,Narrator,,commence
401,1,Emissary,Corridor,Narrator,,station
401,1,Emissary,Corridor,Narrator,,log
401,1,Emissary,Corridor,Narrator,,","
401,1,Emissary,Corridor,Narrator,,deep
401,1,Emissary,Corridor,Narrator,,space
401,1,Emissary,Corridor,Narrator,,nine
401,1,Emissary,Corridor,Narrator,,","
401,1,Emissary,Corridor,Narrator,,commander
401,1,Emissary,Corridor,Narrator,,benjamin
401,1,Emissary,Corridor,Narrator,,sisko
401,1,Emissary,Corridor,Narrator,,","
401,1,Emissary,Corridor,Narrator,,stardate
401,1,Emissary,Corridor,Narrator,,46388.2
401,1,Emissary,Corridor,Narrator,,.
401,1,Emissary,Corridor,Narrator,,at
401,1,Emissary,Corridor,Narrator,,the
401,1,Emissary,Corridor,Narrator,,request
401,1,Emissary,Corridor,Narrator,,of
401,1,Emissary,Corridor,Narrator,,the
401,1,Emissary,Corridor,Narrator,,bajoran
401,1,Emissary,Corridor,Narrator,,provisional
401,1,Emissary,Corridor,Narrator,,government
401,1,Emissary,Corridor,Narrator,,","
401,1,Emissary,Corridor,Narrator,,starfleet
401,1,Emissary,Corridor,Narrator,,has
401,1,Emissary,Corridor,Narrator,,agreed
401,1,Emissary,Corridor,Narrator,,to
401,1,Emissary,Corridor,Narrator,,establish
401,1,Emissary,Corridor,Narrator,,a
401,1,Emissary,Corridor,Narrator,,federation
401,1,Emissary,Corridor,Narrator,,presence
401,1,Emissary,Corridor,Narrator,,in
401,1,Emissary,Corridor,Narrator,,this
401,1,Emissary,Corridor,Narrator,,system
401,1,Emissary,Corridor,Narrator,,following
401,1,Emissary,Corridor,Narrator,,the
401,1,Emissary,Corridor,Narrator,,withdrawal
401,1,Emissary,Corridor,Narrator,,of
401,1,Emissary,Corridor,Narrator,,cardassian
401,1,Emissary,Corridor,Narrator,,occupational
401,1,Emissary,Corridor,Narrator,,forces
401,1,Emissary,Corridor,Narrator,,.
401,1,Emissary,Corridor,Narrator,,the
401,1,Emissary,Corridor,Narrator,,first
401,1,Emissary,Corridor,Narrator,,contingent
401,1,Emissary,Corridor,Narrator,,of
401,1,Emissary,Corridor,Narrator,,officers
401,1,Emissary,Corridor,Narrator,,","
401,1,Emissary,Corridor,Narrator,,including
401,1,Emissary,Corridor,Narrator,,my
401,1,Emissary,Corridor,Narrator,,chief
401,1,Emissary,Corridor,Narrator,,of
401,1,Emissary,Corridor,Narrator,,operations
401,1,Emissary,Corridor,Narrator,,","
401,1,Emissary,Corridor,Narrator,,miles
401,1,Emissary,Corridor,Narrator,,o'brien
401,1,Emissary,Corridor,Narrator,,","
401,1,Emissary,Corridor,Narrator,,arrived
401,1,Emissary,Corridor,Narrator,,two
401,1,Emissary,Corridor,Narrator,,days
401,1,Emissary,Corridor,Narrator,,ago
401,1,Emissary,Corridor,Narrator,,on
401,1,Emissary,Corridor,Narrator,,the
401,1,Emissary,Corridor,Narrator,,enterprise
401,1,Emissary,Corridor,Narrator,,.
401,1,Emissary,Promenade,O'Brien,,i
401,1,Emissary,Promenade,O'Brien,,'m
401,1,Emissary,Promenade,O'Brien,,told
401,1,Emissary,Promenade,O'Brien,,the
401,1,Emissary,Promenade,O'Brien,,cardassians
401,1,Emissary,Promenade,O'Brien,,decided
401,1,Emissary,Promenade,O'Brien,,to
